raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position,team_mapping,sponsor,ticker,exchange,start_year,end_year,include_main_model,sponsor_type,source_url,notes
1073,2021,22,2021-12-12,Abu Dhabi Grand Prix,131,mercedes,Mercedes,26.0,2,0,1,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1073,2021,22,2021-12-12,Abu Dhabi Grand Prix,131,mercedes,Mercedes,26.0,2,0,1,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1074,2022,1,2022-03-20,Bahrain Grand Prix,117,aston_martin,Aston Martin,0.0,12,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1074,2022,1,2022-03-20,Bahrain Grand Prix,6,ferrari,Ferrari,44.0,1,1,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1074,2022,1,2022-03-20,Bahrain Grand Prix,6,ferrari,Ferrari,44.0,1,1,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1074,2022,1,2022-03-20,Bahrain Grand Prix,1,mclaren,McLaren,0.0,14,0,0,13,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1074,2022,1,2022-03-20,Bahrain Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1074,2022,1,2022-03-20,Bahrain Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1074,2022,1,2022-03-20,Bahrain Grand Prix,9,red_bull,Red Bull,0.0,18,0,0,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,117,aston_martin,Aston Martin,0.0,12,0,0,15,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,6,ferrari,Ferrari,34.0,2,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,6,ferrari,Ferrari,34.0,2,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,1,mclaren,McLaren,6.0,7,0,0,11,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,131,mercedes,Mercedes,11.0,5,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,131,mercedes,Mercedes,11.0,5,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1075,2022,2,2022-03-27,Saudi Arabian Grand Prix,9,red_bull,Red Bull,37.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1076,2022,3,2022-04-10,Australian Grand Prix,117,aston_martin,Aston Martin,0.0,12,0,0,18,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1076,2022,3,2022-04-10,Australian Grand Prix,6,ferrari,Ferrari,26.0,1,1,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1076,2022,3,2022-04-10,Australian Grand Prix,6,ferrari,Ferrari,26.0,1,1,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1076,2022,3,2022-04-10,Australian Grand Prix,1,mclaren,McLaren,18.0,5,0,0,4,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1076,2022,3,2022-04-10,Australian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1076,2022,3,2022-04-10,Australian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1076,2022,3,2022-04-10,Australian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,117,aston_martin,Aston Martin,5.0,8,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,6,ferrari,Ferrari,20.0,6,0,0,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,6,ferrari,Ferrari,20.0,6,0,0,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,1,mclaren,McLaren,22.0,3,0,1,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,11,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,11,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1077,2022,4,2022-04-24,Emilia Romagna Grand Prix,9,red_bull,Red Bull,58.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1078,2022,5,2022-05-08,Miami Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,10,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1078,2022,5,2022-05-08,Miami Grand Prix,6,ferrari,Ferrari,33.0,2,0,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1078,2022,5,2022-05-08,Miami Grand Prix,6,ferrari,Ferrari,33.0,2,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1078,2022,5,2022-05-08,Miami Grand Prix,1,mclaren,McLaren,0.0,13,0,0,8,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1078,2022,5,2022-05-08,Miami Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1078,2022,5,2022-05-08,Miami Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1078,2022,5,2022-05-08,Miami Grand Prix,9,red_bull,Red Bull,38.0,1,1,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1079,2022,6,2022-05-22,Spanish Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,16,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1079,2022,6,2022-05-22,Spanish Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1079,2022,6,2022-05-22,Spanish Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1079,2022,6,2022-05-22,Spanish Grand Prix,1,mclaren,McLaren,4.0,8,0,0,9,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1079,2022,6,2022-05-22,Spanish Grand Prix,131,mercedes,Mercedes,25.0,3,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1079,2022,6,2022-05-22,Spanish Grand Prix,131,mercedes,Mercedes,25.0,3,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1079,2022,6,2022-05-22,Spanish Grand Prix,9,red_bull,Red Bull,44.0,1,1,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1080,2022,7,2022-05-29,Monaco Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1080,2022,7,2022-05-29,Monaco Grand Prix,6,ferrari,Ferrari,30.0,2,0,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1080,2022,7,2022-05-29,Monaco Grand Prix,6,ferrari,Ferrari,30.0,2,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1080,2022,7,2022-05-29,Monaco Grand Prix,1,mclaren,McLaren,9.0,6,0,0,5,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1080,2022,7,2022-05-29,Monaco Grand Prix,131,mercedes,Mercedes,14.0,5,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1080,2022,7,2022-05-29,Monaco Grand Prix,131,mercedes,Mercedes,14.0,5,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1080,2022,7,2022-05-29,Monaco Grand Prix,9,red_bull,Red Bull,40.0,1,1,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,117,aston_martin,Aston Martin,8.0,6,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,6,ferrari,Ferrari,0.0,19,0,0,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,6,ferrari,Ferrari,0.0,19,0,0,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,1,mclaren,McLaren,6.0,8,0,0,11,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1081,2022,8,2022-06-12,Azerbaijan Grand Prix,9,red_bull,Red Bull,44.0,1,1,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1082,2022,9,2022-06-19,Canadian Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1082,2022,9,2022-06-19,Canadian Grand Prix,6,ferrari,Ferrari,29.0,2,0,1,3,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1082,2022,9,2022-06-19,Canadian Grand Prix,6,ferrari,Ferrari,29.0,2,0,1,3,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1082,2022,9,2022-06-19,Canadian Grand Prix,1,mclaren,McLaren,0.0,11,0,0,9,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1082,2022,9,2022-06-19,Canadian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1082,2022,9,2022-06-19,Canadian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1082,2022,9,2022-06-19,Canadian Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1083,2022,10,2022-07-03,British Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,18,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1083,2022,10,2022-07-03,British Grand Prix,6,ferrari,Ferrari,37.0,1,1,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1083,2022,10,2022-07-03,British Grand Prix,6,ferrari,Ferrari,37.0,1,1,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1083,2022,10,2022-07-03,British Grand Prix,1,mclaren,McLaren,8.0,6,0,0,6,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1083,2022,10,2022-07-03,British Grand Prix,131,mercedes,Mercedes,16.0,3,0,1,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1083,2022,10,2022-07-03,British Grand Prix,131,mercedes,Mercedes,16.0,3,0,1,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1083,2022,10,2022-07-03,British Grand Prix,9,red_bull,Red Bull,24.0,2,0,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1084,2022,11,2022-07-10,Austrian Grand Prix,117,aston_martin,Aston Martin,0.0,13,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1084,2022,11,2022-07-10,Austrian Grand Prix,6,ferrari,Ferrari,38.0,1,1,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1084,2022,11,2022-07-10,Austrian Grand Prix,6,ferrari,Ferrari,38.0,1,1,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1084,2022,11,2022-07-10,Austrian Grand Prix,1,mclaren,McLaren,8.0,7,0,0,15,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1084,2022,11,2022-07-10,Austrian Grand Prix,131,mercedes,Mercedes,33.0,3,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1084,2022,11,2022-07-10,Austrian Grand Prix,131,mercedes,Mercedes,33.0,3,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1084,2022,11,2022-07-10,Austrian Grand Prix,9,red_bull,Red Bull,31.0,2,0,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1085,2022,12,2022-07-24,French Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,14,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1085,2022,12,2022-07-24,French Grand Prix,6,ferrari,Ferrari,11.0,5,0,0,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1085,2022,12,2022-07-24,French Grand Prix,6,ferrari,Ferrari,11.0,5,0,0,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1085,2022,12,2022-07-24,French Grand Prix,1,mclaren,McLaren,8.0,7,0,0,5,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1085,2022,12,2022-07-24,French Grand Prix,131,mercedes,Mercedes,33.0,2,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1085,2022,12,2022-07-24,French Grand Prix,131,mercedes,Mercedes,33.0,2,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1085,2022,12,2022-07-24,French Grand Prix,9,red_bull,Red Bull,37.0,1,1,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
